index,date,source,text
233,2017-08-07,https://www.tribuneindia.com/news/punjab/how-centre-state-failed-farmers-on-insurance/448344.html,"how centre, state failed farmers on insurance. amarjit thind tribune news service chandigarh, august 6  crop loss for any reason is a setback farmers of punjab – most of whom are small – can hardly sustain. yet, there are no takers in the state for the crop insurance scheme offered by the central government. the state has some very valid reasons for that, all simple economics. at a larger level, it is the ‘one size fits all’ approach of successive governments that may be to blame.  as the arrangements stand today, what a farmer in punjab gets is “compensation” for the damage. but this mostly remains meaningless, as often the relief is rs 5,000, or even smaller amounts, paid by the state government for losses of up to rs 40,000-50,000 per acre.  the pradhan mantri fasal bima yojana (pmfby) was touted as a radical solution for its beneficiaries by prime minister narendra modi. ground realities, however, reveal that it has turned out to be another money-spinner dished out by insurance companies, facilitated by the government. farmers of punjab say they had no say in the formulation of the policy so crucial to them.(adsbygoogle = window.adsbygoogle || []).push({ }); the punjab experience  thus far, punjab, sikkim, manipur and nagaland have not implemented the pmfby, while it is operational or will be soon in gujarat, uttar pradesh, chhattisgarh, andhra pradesh, west bengal, maharashtra, odisha, jharkhand, tamil nadu, himachal pradesh, uttarakhand and assam.  old-timers like bishan singh and bachan singh of khaira dona village in kapurthala district recall that farmers have been the losers in all farm insurance schemes implemented by the centre since the individual approach basis scheme was launched in 1972. they have memories of the ‘great flood’ of 1962 and the pittance received as compensation. a few rupees, some blankets, but no “insurance”. officially, nearly 20 per cent of the cropped area was damaged in floods that year as compared to 13 per cent and 10 per cent in 2009 (15 dead) and 1988 (200 dead), respectively.  in well-irrigated punjab, those were the heady days of the green revolution (paddy was recording an increase of 5.30 per cent per annum), whereas most of the insurance schemes were tailor-made for rain-fed agriculture of many other states.  the comprehensive crop insurance scheme (ccis- 1985) focused largely on drought, whereas the state’s farmers wanted only insurance for hailstorm but with higher indemnity. successive governments – both the sad and the congress – over the decades only paid lip service on this count. policies were framed, scrapped and re-framed, but turned out to be just old wine in fancy new bottles each time, says bs rajewal of the bku. why pmfby doesn’t work  in its present avatar, the major flaw in the farm insurance scheme is that it comes into play only if there is 40 per cent crop damage in a village, which is counted as a single unit for availing any relief, says rajewal.  first, farmers want that instead of being village-specific, the scheme should be farm plot-specific, with crop indemnity (compensation) levels above 95 per cent.  secondly, farmers demand that the 10-year benchmark for assessing ‘normal’ yield levels while deciding on the insurance premium should be scrapped, and the latest yield should be taken into account.  the premium should also be standardised to 1 per cent for all crops, as crop losses in punjab are very low as compared to the rest of the country.  thirdly, the crop lying in market yards should also be covered. at present, only the harvested crop in the fields lies within the ambit of the scheme. largely mechanised harvesting operations and relatively easy access to markets in punjab ensure that the crop reaches mandis within hours. hence, it needs protection from the vagaries of weather in the mandi, where it may await procurement for days.  in view of stiff opposition by the peasantry and farmer unions, the scheme has been given a quiet burial by the state government.  in a meeting on this issue with senior officials of the union agriculture ministry and the insurance companies a couple of years ago, rajewal says he asked if the rationale of the entire village being a single unit was applied to vehicles or life insurance. would the company only settle claims if 40 people died or 40 vehicles were involved in a pile-up? needless to say, that was the end of it, he added.  haryana implemented the scheme and its farmers have alleged that the insurance companies collected over rs 750 crore in premium, but only disbursed rs 112 crore as compensation. the matter was even raised in parliament, rajewal claims. keep arhtiya out  buta singh burj gill, president of the bku (dakaunda), too minces no words in denouncing the scheme in its present form as anti-farmer and pro-corporate. we desperately need insurance but not at these costs and terms, he added.  there are no takers for even premiums heavily subsidised by the centre and the states (in equal proportion). farmers pay 2 per cent of the premium for kharif crops, 1.5 per cent for rabi and 5 per cent for horticulture crops. on an average, a farmer has to pay rs 800 per acre for rabi and kharif crops and rs 1,250 per acre for cotton as premium. they are not able to bear that cost.  the need is to scrap the arhtiya system. the money/profits collected by this system under the present procurement arrangement can be used to pay the pmfby premium, saving both farmers and the government this recurring fiscal burden once and for all, gill suggests.  the mandi board is equipped to buy the produce from the farmers, and everyone would be more than willing to clean the crop, weigh it and transport it to the nearest state godown. this would not only provide employment to the landless labourers, but also mean an additional income for the farmers on freight charges, he pointed out. as it is, farmers transport the produce to the mandis.  when the government knows that the farmers are fiscally distressed and committing suicides, why burden them with another life-long liability, asks gill. unresponsive state govts  punjab’s reluctance to implement the pmfby also drew the attention of union agriculture minister radha mohan singh, who told the rajya sabha recently that the state should seriously consider implementing the scheme as it had neither sent a draft for drought relief nor done crop insurance in the past five years.  “i have seen the record of the state; punjab’s farmers do not go in for crop insurance. but during drought, even a request for relief was not made to us,” he added.  under the pmfby, there would be no upper limit on the subsidy provided by the centre or the state. “even if the balance premium (after farmers’ contribution) is 90 per cent, it will be borne by the government,” according to an official.  in previous schemes, the premium had been capped, which resulted in low claims being paid to farmers. this was done to limit the government outgo on the premium subsidy. “this has been removed. farmers will get the claim against the full sum insured without any deductions,” the official says.  another benefit of the pmfby is that losses incurred from the sowing stage to the post-harvest season would all be covered. earlier, only post-harvest losses could be offset. farmers who haven’t availed bank loans would also be eligible for insurance cover. solution in guaranteed income; production, market risk both covered  while farmer unions have been agitating for implementing the ms swaminathan commission recommendations and bureaucrats are clueless on what to do, a report by punjab agricultural university (pau), ludhiana, in 2014 suggested that a study of all insurance schemes since 1974 till date had revealed that opting for the farm income insurance scheme (fiis-2003-04) would be the best bet for punjab.  as this is the sole scheme covering both production and market risk, it could also be used for giving a boost to the flagging diversification drive of the state, the pau study observed.  it envisages targeting two critical components that decides a farmer’s income — yield and price — through a single policy instrument by ensuring a “minimum guaranteed income” determined by using the average yield for the previous seven years and the msp. if the actual income falls short of the guaranteed sum, the farmer would be eligible for compensation to the extent of indemnity from the agricultural insurance company (aic) of india."
234,2017-08-07,https://www.tribuneindia.com/news/punjab/india-set-for-record-kharif-crop-harvest/448343.html,"india set for record kharif crop harvest. new delhi, august 6  foodgrain output in the ongoing kharif season is likely to surpass last year’s record of 138.04 million tonnes due to higher acreage and good monsoon for the second straight year, agriculture secretary shobhana k pattanayak said today. so far, more than 80 per cent of the sowing of kharif crops — paddy, pulses, oilseeds, cotton, sugarcane and jute — has been completed and the planting would continue in some parts till next month, pattanayak said. about 19 lakh hectare of crop area has been affected by floods across the country and farmers are likely to take up other kharif crops once the water recedes, he said, expressing concern about poor rain in some parts of karnataka. while there were floods in some states, there was a drought-like situation in parts of karnataka, pattanayak said, adding that there had still been close to 3 per cent jump in the acreage under kharif crops so far. pattanayak said farmers in flood-hit areas would replant other crops in 19 lakh hectare once the water receded. till last week, farmers had sown kharif crops on 878.23 lakh hectares as against 855.85 lakh in the year-ago period, as per the agriculture ministry’s latest data. (adsbygoogle = window.adsbygoogle || []).push({ });paddy — the main kharif  crop — was sown on 280.03 lakh hectares as against 266.93 lakh, while pulses covered 121.28 lakh hectares as against 116.95 lakh in the same period. however, oilseeds acreage was down at 148.88 lakh hectare till last week of the kharif season from 165.49 lakh hectare in the same period last year. he said the overall acreage for all pulses is higher, except tur. with regard to cash crops, he said the overall area sown to cotton and sugarcane was higher than last year so far. cotton acreage has increased to 114.34 lakh hectare so far in the 2017-18 kharif season from 96.48 lakh in the year-ago period on account of good rain and better prices. — pti "
235,2017-08-06,https://www.tribuneindia.com/news/punjab/stone-throwing-at-rahul-s-car-was-stage-managed--punjab-bjp-chief/448084.html,"stone throwing at rahul’s car was ‘stage managed’:  punjab bjp chief. ludhiana, august 6   punjab bjp president vijay sampla on sunday alleged that the stone throwing incident at congress vice-president rahul gandhi's car in gujarat appears to be ""stage managed"" by congress to ""gain public sympathy"".  on friday, gandhi had faced protests in flood-hit gujarat where a cement brick was hurled at his car allegedly by bjp supporters, breaking the window planes of his car.  ""the stone throwing on the car of rahul gandhi in gujarat appears to be stage managed by congress to win public sympathy,"" sampla alleged while talking to reporters here.  ""congress is depressed and demoralised these days. people have rejected the party at all places one after the other and it can go to any extent to keep its existence alive,"" sampla further claimed.  gandhi, who was on visit to flood-hit areas of gujarat on august 4, was also shown black flags, that forced him to cut short his address at a gathering in dhanera town of banaskantha district and had to leave in a huff.(adsbygoogle = window.adsbygoogle || []).push({ });  in the past, aap national convener and delhi chief minister arvind kejriwal was committing ""such acts"" to hog the media lime light, sampla alleged.  he, however, said if the stone throwing incident was real, the bjp strongly condemns it. — pti"
236,2017-08-02,https://www.tribuneindia.com/news/punjab/flood-ready-funds-drying-up-fast/445657.html,"flood-ready? funds drying up fast. tribune news service chandigarh, august 1  the irrigation department got only rs 40 crore this year against the estimated expenditure of rs 350 crore on its preparedness for the rains. it is another matter that the state has so far not received enough rain that creates an emergency situation.  but with the met department predicting heavy rain across the state this week, things may get worse as many susceptible points have been left unguarded due to lack of funds.  the department in its ‘flood preparedness memorandum-2017’ had sought at least rs 350 crore. it has already spent rs 30 crore on strengthening vulnerable points in the water distribution system — canals, rivers and drains.  karan bir singh sidhu, special chief secretary (revenue and irrigation), said: “besides strengthening the flood-prone irrigation channels, we have kept an amount of rs 10 lakh each at the disposal of all deputy commissioners for emergency expenditure in case of floods. the amount could be enhanced if required.”(adsbygoogle = window.adsbygoogle || []).push({ });  in addition to a control room set up in collaboration with the irrigation department, the state’s national disaster management authority (ndma) is getting regular updates from all sources, particularly the dcs concerned and the bhakra beas management board (bbmb).  the chandigarh metrological centre has issued a warning of “very heavy rainfall” at isolated places in punjab over the next 24 hours. surinder paul, centre’s director, said warning had been especially issued for districts like gurdaspur and pathankot.  in a weather forecasting bulletin for the entire state, the centre has said light to moderate rain/ thundershowers are likely at most places during the next 36 hours and at a few places thereafter.  besides the ndma, the exercise for the flood preparedness is being looked after by the chief minister’s office."
237,2017-07-31,https://www.tribuneindia.com/news/punjab/polls-probes-kept-officials-busy-flooding-may-be-the-price-to-pay/444763.html,"polls, probes kept officials busy, flooding may be the price to pay. sanjeev singh bariana tribune news service chandigarh, july 30  punjab may have to pay a price in terms of flooding in many areas as a consequence of the unearthing of alleged scams in the government, which diverted the attention of the irrigation ministry, and the assembly elections earlier this year.  the distractions pushed to the backburner certain crucial yearly measures required to prevent floods. a meeting of the flood control committee, which is supposed to be held in january, took place only in april because of the assembly elections, which delayed the steps required for preparedness. the department issued maintenance tenders as late as june 2 for the amount that was sanctioned on may 25.  another indication of the matter having been ignored is that only 140 of the 850 drains in the state have been cleaned, and merely 36 of the 296 vulnerable spots identified along rivers have received approval for strengthening works. most such spots have been left out as the government sanctioned only rs 40 crore to the irrigation department for flood management. (adsbygoogle = window.adsbygoogle || []).push({ });  the comprehensive flood preparedness memorandum-2017 had sought at least rs 350 crore. last year, the sad-bjp government had released rs 132 crore.  adding to the worries is 5,000 employees of the irrigation department who are in mood for agitation over the vigilance bureau making inquiries in multiple cases against engineers and officials.  chief engineer (irrigation) ak bansal said, “our department has spent approximately rs 30 crore of the sanctioned amount and the ‘danger areas’ have been adequately strengthened. the remaining rs 10 crore has been kept aside for exigencies during the monsoon.” fortifying bundhs  harvinder singh sohal, se (drainage), says the department has spent rs 5.8 crore on bundh strengthening along 250 km of the sutlej and beas. “this amount has been spent in kapurthala, jalandhar, hoshiarpur, ludhiana and nawanshahr. machhiwara block and nawanshahr along the sutlej and sultanpur lodhi along the beas are the most vulnerable areas this time,” he says.  however, jaswant singh of hussainpur bule village, whose fields are about 4 km from the bundh, says, “there has been no desilting of the riverbed for the past many years. my paddy crop was washed away in 2012.”  jagjit singh of sangra village says, “since our land falls within the dhussi bundh, our paddy crop is damaged every year. there is no one to warn or help us.”  paramjit singh, another farmer from passan kadim village, near baupur mand, also alleges there has been no desilting. “they just throw sandbags on the grassy banks in the name of bundh strengthening. as a safeguard, we have raised the plinth of our houses by 10-15 feet,” he says. ghaggar threat  the ghaggar floods moonak and khanauri tehsils at regular intervals. in khanauri, three identified points cause the maximum devastation. yet, farmers allege, the authorities wake up only when the monsoons are already upon them.  the drainage department had sent a proposal for rs 17.36 crore for patiala, mohali and fatehgarh sahib districts, but only rs 2 crore was cleared. there are several rivulets and drains in the area, but only the jacob drain and the vaddi nadi have been cleaned. clogged drains  this is one of the districts where no drain has been cleaned for want of funds. work on one project on the beas in the bet area is underway. why does it flood  most damage in punjab due to floods is caused by the ravi, sutlej and ghaggar, which have a common delta where floodwaters meet; and if in spate simultaneously, these rivers can wreak havoc. the silt deposited by the rivers in the delta area raises bed levels, causing overflow. according to the punjab disaster management action plan, intense rainfall, inadequate drainage, lack of maintenance of flood control and other works (embankments, drainage system, cross drainage works) aggravate the flood situation.   (inputs by parvesh sharma, harinder singh khaira and deepkamal kaur)"
238,2017-07-22,https://www.tribuneindia.com/news/punjab/ravi-changes-course-flood-threat-in-border-villages/440221.html,"ravi changes course, flood threat in border villages. ravi dhaliwal tribune news service dera baba nanak, july 21 a flood threat looms large over a cluster of 12 villages located near the international border in the dera baba nanak subdivision following the changed course of the swollen ravi river. a long stretch of the river which flows inside pakistan, just across the bsf picket in chandu wadala village, has now meandered its way into india in a zig-zag fashion.  at certain points, the river has already washed away considerable portions of agricultural land. residents are now living in fear that more rain in the river’s catchment area may erode vast tracts of land belonging to at least a dozen villages.  (adsbygoogle = window.adsbygoogle || []).push({ });following an sos sent by the beleaguered villagers, dera baba nanak sitting mla sukhjinder singh randhawa visited the area today and held meetings with the bsf. “spurs and dykes are structures that protect river banks and thwart flood waters. they are built using stones and wire. it is the job of the irrigation department to construct these. but for the past 20 years — ever since the river starting changing course — irrigation officials have done absolutely nothing. bsf personnel inform me that the flood threat to a dozen villages is indeed real,” said randhawa who was accompanied by sdm raman kochhar. bsf officials claim that they cannot construct dykes and spurs on their own. “we have to take permission from new delhi and by the time the green signal arrives, the damage would have already been done,” said a bsf officer manning the picket at chandu wadala.  “flood control measures taken by pakistan inside its territory are the main reason for the river shifting its natural course. more rain in the coming days will mean our doom,” said gurmohan singh, a villager. dc amit kumar said he had been apprised of the situation and was taking appropriate steps. "
239,2017-07-14,https://www.tribuneindia.com/news/punjab/two-gurdaspur-girls-drown-while-attempting-to-click-selfie/436583.html,"two gurdaspur girls drown while attempting to click selfie. ravi dhaliwal       tribune news service gurdaspur, july 14 two young girls from gurdaspur drowned while allegedly attempting to click a selfie from the edge of a bridge on friday morning. they slipped into the swirling waters of the ubdc canal.  college student lovepreet kaur masih (21) and her friend nisha (18), a school girl, were clicking selfies when nisha, who was perched dangerously on the edge of the sathiali bridge, suddenly slipped and fell into the canal.   (follow the tribune on facebook; and twitter @thetribunechd)(adsbygoogle = window.adsbygoogle || []).push({ });   eyewitnesses claimed that as she started falling she held on to the arm of loverpreet kaur which proved to be fatal for both.    villagers, who were gathered at the spot, informed deputy commissioner (dc) amit kumar.  the dc, in turn, immediately asked the authorities concerned to reduce the flow of the water.   the sdm was entrusted with the responsibility of supervising the rescuing operation while heavy police force arrived within minutes.  the incident occurred at 5.30am and 30 minutes later half a dozen divers of district administration had started the rescue.   by noon, when the divers failed to trace the girls, the dc requisitioned their more experienced army counterparts from the nearby tibri cantonment.   villagers tried every trick in the book to locate the girls. some of them even used their turbans to go down into the canal.  experts camping at the site said that the chances of finding the bodies appeared to be bleak because of the strong current of water.  “i have made arrangements for flood lights so that the operation can continue at night,” said dc amit kumar.  at the time of filing this report, the operation was still going on.       "
240,2017-07-08,https://www.tribuneindia.com/news/punjab/outdated-system-in-use-for-flood-alerts/433520.html,"outdated system in use for flood alerts. ravi dhaliwal tribune news service gurdaspur, july 7  the irrigation department is following an outdated system to inform the public about the threat of floods.  technological aides such as the internet are not being used, even though other branches of the department have become tech-savvy. officials write a “canal wire” with details that are passed on to senior officers.  whenever there is a flood threat from the ravi, beas and ujh rivers in the district, the sdo, madhopur headworks, makes a phone call to the ‘tar ghar’ (telegraph office). a junior official, designated as a ‘signaller’, writes down the instructions from the sdo about the flow of water. the “canal wire” is then carried by a “sewadar” to the offices of the dc, ssp and drainage department officials. these officers take preventive measures on the basis of this information, which is later made public.(adsbygoogle = window.adsbygoogle || []).push({ });  an insider pointed out that it took just an hour for the flood waters to reach gurdaspur from makkoran pattan, the confluence of ujh and ravi. this is the same time a “sewadar” takes to inform the dc’s office. “computers should be installed so that information can be passed on quickly,” an officer said.  twenty-five years ago, the department used a dedicated telegraph system. the “canal wire”, officials say, is a remnant of this system.  “landline phones are still the official communication channel. during the monsoon, these phones stop functioning,” a senior officer said."
241,2017-07-06,https://www.tribuneindia.com/news/punjab/canal-cleaning-govt-laxity-to-cost-paddy-growers-dear/432290.html,"canal cleaning: govt laxity to cost paddy growers dear. sanjeev singh bariana tribune news service chandigarh, july 5  more than a dozen leakages in canals and drains of the state flooding agricultural land in scores of villages during the last fortnight are a clear indication that punjab farmers, mainly paddy growers will have to bear the brunt of flooding in the monsoon this year.  the reason: an inordinate delay in the cleaning of drains, which was an annual affair. in a clear instance of government laxity, rs 30 crore meant for cleaning the canals has not yet reached the department concerned although the monsoon downpour may begin any moment now. the drainage department got rs 40 crore sanctioned only on may 25 and tenders for work allocation were opened on june 2.  busy with election work, the state chose to hold meeting of its flood control committee as late as april 14 this year. generally, these meetings are held in january.(adsbygoogle = window.adsbygoogle || []).push({ });  canals require regular cleaning due to silt inflow and growth of aquatic vegetation. a breach in a minor canal at dhaliwal in gurdaspur district early june flooded fields in sarhali kalan, khara and billeywala villages. on june 28, a breach was reported at rodewala village in sangrur district affecting paddy fields. breaches were also reported at cheema village (barnala district), khang village (near partran), mansa in ghuduwala, chohrian sahnewali, bhama khurd, fatehpur and jhunir villages in june, besides kot isse khan and balluana villages.  bku(ugrahan) general secretary sukhdev singh korkri kalan said, “the budget earmarked for cleaning canals was insufficient. most of that amount was siphoned by certain parties apprehending vigilance raids. we will organise a state-level convention against the state government on july 7.”  bjp secretary vineet joshi said the party would soon take up the issue of duping farmers. irrigation minister rana gurjit singh said, “the delay in arrival of funds has definitely impacted the cleaning of canals and drains. we are ascertaining the reasons to avoid it in future. we are seeking more funds.”"
242,2017-07-03,https://www.tribuneindia.com/news/punjab/crops-on-3k-acres-submerged/430876.html,"crops on 3k acres submerged. parvesh sharma tribune news service barnala, july 2  standing crop on thousands of acres is submerged in rain and canal water for the past three days in various villages of this district. the administration is yet to make arrangements to drain out water from the fields.  farmers claim to have suffered losses of crops on above 3,000 acres due to inundation of their fields. the agriculture department, however, puts the figure at around 2,000 acres.  “stagnant water in our fields would damage our crops if it is not drained out immediately. the fields are lying inundated for the past three days. the administration has not taken any action to address the problem. crop loss will further aggravate our financial position,” said kulwant singh, a farmer from cheema village.(adsbygoogle = window.adsbygoogle || []).push({ });  farmers said incessant rains for two days, a breach in a sub-canal and overflowing kurd drain flooded 3,000 acres of farm land in cheema, kaire, jodhpur and some other surrounding villages.  “the first spell of rain caused a flood-like situation and later, the drain started overflowing as its water-carrying capacity was reduced for want of cleaning,” alleged bharpur singh, a farmer from jodhpur village.  according to initial estimates of the agriculture department, around 2,000 acres in various villages are submerged. agriculture officials said losses could be assessed only after the water would recede.   “around 2,000 acres are under water. the administration is trying to drain out water from the fields. we would then prepare a detailed report about losses and send it to the government so that compensation could be provided to the affected farmers,” said karnail singh, chief agriculture officer.  farmers from thikriwala said survival of their crops was impossible as these were lying under water for the past three days. “water has damaged our crops. only a few per cent crops would survive. the government should immediately start assessment of crop loss to compensate farmers,” said charnjit singh, a farmer from thikriwala.  teshildar balkarn singh said things were improving as the water had been receding. “we have deputed our teams and making arrangements to drain out rainwater,” he said. making efforts to drain out water: agri official  around 2,000 acres are under water. the administration is trying to drain out water from the fields. we would then prepare a detailed report about losses and send it to the government so that compensation could be provided to the affected farmers. —karnail singh, chief agriculture officer "
243,2017-06-28,https://www.tribuneindia.com/news/punjab/complaints-flood-panel-probing-excesses-during-akali-bjp-rule/428654.html,"complaints flood panel probing ‘excesses’ during akali-bjp rule. jupinderjit singh tribune news service chandigarh, june 27  the two-member commission of inquiry set up by the capt amarinder singh government has so far received more than 2,500 complaints of alleged excesses committed against congress workers during the sad-bjp regime.  a number of persons who were not affiliated with any party have also approached the commission. justice mehtab singh gill (retd) heads the commission, while senior judge bs mehndiratta (retd) is a member. the commission was set up in april on the insistence of congress workers.  of late, some section of party leaders have accused the cm of not taking action against some akali leaders or their aides who had allegedly harassed not just workers, but also some senior leaders.(adsbygoogle = window.adsbygoogle || []).push({ });  on an average, over 250 complaints are being received daily by the commission by post daily for the last few days. it is functioning from forest complex in mohali. “we have decided to accept complaints even after june 30, the deadline for filing complaints,” said an official.  nearly 20 per cent of the complainants have alleged they were booked in false drugs smuggling cases at the behest of a political leader. “we are yet to classify the complaints into categories. it is proving to be a difficult task,” the official said.  the first summons have been issued to some police officers and lower rung political leaders for appearing before the commission on july 10. the commission has not revealed the identity of those summoned.  it has put on notice nearly 100 police officers for responding to a complaint or for obtaining documents related to a complaint. the list includes high-ranking officers also.  the process of filing the complaint has been made simple. it involves filling one form supplied by the commission. the complainant has to attach an affidavit and two witnesses with copies of the fir(s). the complainant can submit the application by hand or by post. the staff even supplies printed slips of its correspondence address in english for the convenience of the complainants.   20% ‘framed’ in drug cases  a two-member commission of inquiry has been set up by the congress government to prove alleged excesses committed against party workers during the sad-bjp regime on an average, over 250 complaints are being received daily by the commission for the last few days  nearly 20 per cent of the complainants have alleged they were booked in false drugs smuggling cases at the behest of a political leader "
244,2017-05-20,https://www.tribuneindia.com/news/punjab/flood-protection-works-may-suffer-due-to-fund-cut/409758.html,"flood protection works may suffer due to fund ‘cut’. archit watts tribune news service muktsar, may 19 the annual cleaning and desilting of drains in districts hit by waterlogging may get affected this rainy season as the state government is set to decrease the budget from rs 40 crore to rs 25 crore for these works. meanwhile, the meteorology department has predicted good rainfall this year. notably, muktsar and fazilka districts are worst affected by this problem. sources said the irrigation department had planned to take flood control measures in the state with an estimated budget of rs 40 crore, but the finance department has shown unwillingness to sanction this amount. (adsbygoogle = window.adsbygoogle || []).push({ });an officer in the irrigation department said, “we have invited tenders to clean the drains, which will be allotted next week. the cleaning of drains will start from june 1 and completed before july 10. however, we will not be able to clean some major drains like the malout drain, abul khurana drain, abul khurana outfall drain due to the shortage of funds. these will be partially cleaned and desilted as a highly placed officer in the finance department has said rs 25 crore would be sanctioned for all flood protection works in the state.” asked whether the partial work could prove disastrous like that in 2013, he said, “we have informed the higher-ups regarding the weather forecast. it is up to them to release the funds.” sl sidhu, another superintending engineer, said, “apart from cleaning and desilting, the department has this year decided to spray herbicides in the drains. it will control the wild growth. last year, too, the same practice was adopted, but as a pilot project.” "
245,2017-05-11,https://www.tribuneindia.com/news/community/fake-cotton-seeds-flood-malwa/405329.html,"fake cotton seeds flood malwa. archit watts tribune news service muktsar, may 10  a racket of fake bt cotton seed sellers has surfaced in muktsar, fazilka and mansa districts. a seed dealer has been arrested, while action has been initiated to cancel the licence of others in the three districts. the kingpin is yet to be identified.  fake seeds seized from the three districts bore the mark of rch 773 of tamil-nadu-based rasi seeds private limited. officials said the seeds were in demand because of high yield last year.  muktsar agricultural officials yesterday received a complaint from a farmer of fazilka’s arniwala that aniket traders sold him fake seeds.(adsbygoogle = window.adsbygoogle || []).push({ });  a team raided the shop and seized bills of its supplier, kheti sewa kendra, abohar.  “we made a call to the supplier. he agreed to supply five cartons of seeds. later, we reported the matter to the police, deputy commissioner and higher-ups,” said beant singh, chief agricultural officer, muktsar.  “a packet of 450 gm was being sold to farmers for rs 800. the company had kept some packets of original seeds to hoodwink farmers. the original packet bears the logo of the tamil nadu company, whereas the packets of fake seeds have an ink stamp,” singh said.  the police arrested sushil doomra, the owner of aniket traders.  officials from fazilka yesterday raided the new grain market in abohar and found that kheti sewa kendra did not exist. “the invoice issued in the name of aniket traders does not have any address. the cellphone number printed on it has been found to be fake,” said parminder dhanju, agricultural development officer (ado), fazilka.  he added, “we also raided the premises of kukkar trading company at arniwala, which had supplied seeds to six to seven firms. a police complaint has been lodged against all these firms.”  in mansa, a farmer from mirpur kalan village lodged a complaint against a firm for cheating him by selling fake seeds. “dandiwal agriculture service centre at mirpur kalan village had sold fake seeds to the farmer,” said jaswinder singh brar, ado, mansa.  jasbir singh bains, director, agriculture, termed the development shocking."
246,2017-03-31,https://www.tribuneindia.com/news/courts/mandi-board-sat-on-u-khand-flood-relief-for-3-years-cag/384905.html,"mandi board sat on u’khand flood relief for 3 years: cag. amaninder pal tribune news service chandigarh, march 30 almost four years ago, the punjab state agricultural marketing board (mandi board) collected rs23 lakh as relief meant for victims of the 2013 uttarakhand floods after deducting one-day salary of around 3,000 employees of the board and market committees associated with it. however, according to a senior official, it was only in december last year that the board transferred the amount to the punjab chief minister’s relief fund, and that too after the cag red-flagged the issue. in its report tabled in the assembly yesterday, the cag observed, “though more than three years had lapsed, the funds collected were not remitted to the authorities concerned for utilisation as flood relief in uttarakhand.” (adsbygoogle = window.adsbygoogle || []).push({ });when cag raised the matter, the board replied that the funds should be treated as “miscellaneous receipts” and could be put at the board’s disposal. the cag observed, “the reply was not tenable because the contributions were not meant for the board’s use as these were separately collected for the specific purpose of contributing to the relief efforts in uttarakhand.” balwinder singh basakha, general secretary, punjab mandi board field employees union, said, “over 3,000 employees contributed one-day salary. but the purpose was defeated due to the authorities’ mismanagement. now, after three years, how can the board management ensure that the money will reach the flood victims?” "
247,2017-03-07,https://www.tribuneindia.com/news/community/gaushalas-got-free-power-without-pserc-go-ahead/373881.html,"gaushalas got free power without pserc go-ahead. aman sood tribune news service patiala, march 6  punjab state power corporation limited (pspcl) is in a spot over extending free/subsidised power to various category of consumers following a verbal commitment by the sad-bjp government.  as a result, there is no clarity as to who will foot the subsidy bill of nearly rs 16 crore. besides gaushalas, the pspcl allowed subsidy running into crores of rupees to flood-affected villages in politically important constituencies and to mushroom farmers without any written orders.  all these consumers are fearing that they might be issued power bills and have to clear the arrears as well.(adsbygoogle = window.adsbygoogle || []).push({ });  official sources said the pspcl allowed rs 4.7-crore subsidy to gaushalas, rs 11.17 crore to flood-affected villages and another rs 50 lakh to mushroom farmers in violation of the punjab state electricity regulatory commission (pserc) rules and the electricity act.  as per the electricity act, the state can subsidise any category of the consumer by paying in advance the subsidy amount to the utility. for that, it has to take a prior permission from the pserc.  while no such permission was taken, the pspcl issued circulars allowing free power to these consumers only to find itself in a tight spot as the government is not clearing the subsidy bills."
