date,source,text
2013-08-12,https://www.dainiktribuneonline.com/2013/08/%e0%a4%ac%e0%a4%be%e0%a4%a2%e0%a4%bc-%e0%a4%b8%e0%a5%87-22-%e0%a4%97%e0%a4%be%e0%a4%82%e0%a4%b5%e0%a5%8b%e0%a4%82-%e0%a4%ae%e0%a5%87%e0%a4%82-%e0%a4%ae%e0%a4%9a%e0%a5%80-%e0%a4%a4%e0%a4%ac%e0%a4%be/,kapurthala aug 12 the water being released from nis pong dam in darya beas has become a disaster for the farmers of the area.flood water levels in the mandul area increased significantly in the bhultath sub division late on sunday and water destroyed farmers crops on monday morning.dc kapurthala had claimed that every kind of concrete arrangements have been made by the administration in flooded areas and medical treatment has been given to the people affected by the floods.fodder for facility animals and rationwater will be provided to the people but no officials found the flood victims farmers along with their families and livestock are camping under the open sky at dhusi dam situation within village rampur gora under sultanpur sub division is extremely.there is a fragile situation around 22 villages in the area are also under the cloud because of the floods in village rampur gora.the house of the house was washed away in the floods on sunday besides the fragile condition of the houses of farmer hira singh butter singh resham singh baksheesh singh etc.people are busy in relief and rescue work people are being taken to safe places by boats.it is to be said that if the administration had taken any action in time it would not have damaged them today due to floods in the area of baupur sangra rampur gora.the crop of thousands of acres of land in 22 villages has been destroyed due to flooding and rising water level poses a huge threat to the advance.dhusi dam in such a situation that if the administration fails to repair the weak parts of the dam in time then the sub division of sultanpur lodhi majority of the floods may be in the grip of the national president of phule bharti lok party manjit singh mattewal says that the floods by the administration.in order to deal with the situation of the state there has been a huge lapse in the past for a long time the result of which is in front of us crops of about 40 thousand acres of land in several villages of mand baupur and sangra areas from subdivision to baja amritpur to ahli kalan to khurd due to the flood water people are getting skin diseases and are receiving complaints of foot rubbing similar situation also for cattle.it is being demanded that the government should take appropriate steps to protect the dam and the affected areas should be provided with 30 boats tarpaul along with food and animal feed and the farmers should be given compensation.sdm kuldeep singh chandi says that he is visiting the affected areas to know the situation.
2013-08-06,https://www.dainiktribuneonline.com/2013/08/वर्षा-से-लुधियाना-में-बाढ/,ludhiana 6 august nine torrential rains for more than two hours today created flood situation in the largest city of punjab water was flooded on all the markets and roads of the city.the representative wandered in the rain and saw that the domoria bridge was old and the boundary of the new city was formed the flow of the sewer drainage water passing through it was so fast that at least three feet of water was stored under the bridge from the sewerage hole.instead of stopping the water the water was being thrown out due to which dirt and smelly dirty water was seen roaming the streets as the rain was at full pub at around ten in the morning resulting in rain and sewerage choke hundreds of vehicles on the roads everywhere in water.people were finding it difficult to get to their offices and factories etc. many people were trying to reach their destination in heavy rain.ludhiana 6 august nine torrential rains for more than two hours today created flood situation in the largest city of punjab water was flooded on all the markets and roads of the city.the representative wandered in the rain and saw that the domoria bridge was old and the boundary of the new city was formed the flow of the sewer drainage water passing through it was so fast that at least three feet of water was stored under the bridge from the sewerage hole.instead of stopping the water the water was being thrown out due to which dirt and smelly dirty water was seen roaming the streets as the rain was at full pub at around ten in the morning resulting in rain and sewerage choke hundreds of vehicles on the roads everywhere in water.people were finding it difficult to get to their offices and factories etc. many people were trying to reach their destination in heavy rain.ludhiana 6 august nine torrential rains for more than two hours today created flood situation in the largest city of punjab water was flooded on all the markets and roads of the city.the representative wandered in the rain and saw that the domoria bridge was old and the boundary of the new city was formed the flow of the sewer drainage water passing through it was so fast that at least three feet of water was stored under the bridge from the sewerage hole.instead of stopping the water the water was being thrown out due to which dirt and smelly dirty water was seen roaming the streets as the rain was at full pub at around ten in the morning resulting in rain and sewerage choke hundreds of vehicles on the roads everywhere in water.people were finding it difficult to get to their offices and factories etc. many people were trying to reach their destination in heavy rain.a budha drove in his vehicles on the road built on the side of the drain but there was so much water standing under the railway bridge near new kundanpuri that no one was able to get the courage to cross it this road which came out of the outskirts of the city.but even after the engine was flooded about one hundred cars twowheelers were damaged there.there are offices of the district heads of the departments as many documents were seen floating in the rain water collected in the lower part of the river.the river was seen instead of the road from vishwakarma chowk to sherpur as it crossed less than four feet of water on this road.no the water that came on mata rani road along with the main office of thaludiana municipal corporation will hardly be a roadside shop where there is no water.it is worth mentioning that the shops of electronics are the main ones on this roadmajor business leader shri amrit agrawal blamed the mismanagement and wrong planning of ludhiana municipal corporation for this plight in the city besides the wide market soap market gudmandi sarafa bazar pond bazar.there were also flood scenes from samrala chowk to cheema chowk there was so much rain water that small buses coming from outside on one side were also deteriorated amidst the water there were long queues of vehicles on all the roads of the city.due to heavy rains school children and their parents also faced a lot of trouble because of heavy schooling vehicles carrying and returning home also remained stuck in traffic jams and rain water for hours.
2013-08-13,https://www.dainiktribuneonline.com/2013/08/%e0%a4%95%e0%a4%be%e0%a4%b2%e0%a5%80-%e0%a4%ac%e0%a5%87%e0%a4%88%e0%a4%82-%e0%a4%95%e0%a5%80-%e0%a4%ac%e0%a4%be%e0%a4%a2%e0%a4%bc-%e0%a4%b8%e0%a5%87-%e0%a4%aa%e0%a4%be%e0%a4%a8%e0%a5%80-%e0%a4%ae/,flood affected house of sultanpur lodhi manjar kapurthala 13 august floods in nis dariya beas caused havoc on dozens of villages including village rampur gora in mand area and now started moving towards sultanpur lodhi town in the ravaged in hyderabad.due to this the water of the river has now come into the holy black berries due to which the holy black berries have also been flooded by 10 pm.on monday in water has jumped and started spreading in the area leading to sultanpur lodhi town.the flood water from the left reached the road and behind the kothi of former finance minister dopinderjit kaur in front of sultanpur lodhi main bus station at 10 pm on monday night.on tuesday morning the water from the black bayonet has come twotwo feet on the streets of the city in such a situation the residents of the city have started seeing fear.the water from this has reached two feet or two and there is a possibility of increasing the water which makes the people of sultanpur lodhi look worried on the other hand the situation in the village rampur gora near sultanpur lodhi remains very explosive despite the visit to its area.due to the fact that not a single member of the highranking team reached the above area there is a huge resentment among the residents on the other hand complaining that they have not been informed about the visit of officers they have been deprived of putting their grievances and sufferings before them.the chairman of the kisan sangharsh committee kanwaljit singh pannubasapa leader ram lal mahai etc alleged that the officer was visiting the flood affected areas keeping secret due to which most of the victim families are not able to express their pain to the authorities kanwaljit singh pannu said yes that the action of the officers is limited to visiting only a few selected places.
2016-07-02,https://www.dainiktribuneonline.com/2016/07/%e0%a4%b2%e0%a5%81%e0%a4%a7%e0%a4%bf%e0%a4%af%e0%a4%be%e0%a4%a8%e0%a4%be-%e0%a4%ae%e0%a5%87%e0%a4%82-%e0%a4%aa%e0%a4%b9%e0%a4%b2%e0%a5%80-%e0%a4%b9%e0%a5%80-%e0%a4%ac%e0%a4%be%e0%a4%bf%e0%a4%b0/,ludhiana july 2 heavy rains in nis ludhiana on saturday the water accumulated on the ferozepur road.the first rains of himanshu mahajan monsoon brought a huge relief to the people by the drop in temperature but the floodlike situation in this largest industrial city of punjab.due to the torrential rains that took place for about five hours the streets and streets of most of the business and habitable areas of the city were two to three.the water has accumulated up to the feet of gyanyu madhopuri upkar nagar new jain colony abdullapuri model town chandra nagar samrala road water was infested in the houses of the colonies which caused a lot of inconvenience to the people as the weather department predicted heavy rains several weeks ago.despite all the claims of dealing with the situation of the ludhiana municipal corporation the sewerage system has been completed in the whole city.the water supply system of the municipal corporation was also stalled due to the shutdown of electricity in many parts of the city due to heavy rains.ludhiana s leading congress leader suresh goyal said that the claims of ludhiana municipal corporation to deal with the rain turned out to be false.the demand for resignation from singh gohlbadhiya also caused problems due to heavy rains and residents of hundreds of colonies built along the city were worried.as the flow of water was speeding in the drain from vishwakarma chowk to dholewal chowk from the ghantaghar to the cinema khalsa college road ghumar mandi cheema chowk to samrala chowk jodhewal chowk to rahon road chungi to preet palace road gill road domoripa bridge road dayanand hospital road.wheelers and other motor vehicles were stuck in standing water on the roads there.according to the meteorological department 7322 millimeters of rain occurred in ludhiana today one of the advocates sitting on fastuntodeath yesterday was rushed to the hospital after the condition of a female advocate deteriorated but after necessary treatment this female advocate again sat on a fast banning rafting on the beas boom rapidly melting snow on the shimla nis mountains and beas one of the major rivers of himachal pradesh is in full flow.due to continuous monsoon the river water level kullu district administration has banned rafting in beas in view of the increase in telegram.according to kullu district hansraj chauhan this ban has come into force from today and will continue till further orders police has also increased the monitoring in the orders issued today the district administration has also appealed to the river rafting operators to make these orders cooperate in the observance of and if anyone is found to be disobeying these orders strict action will be taken against him.meanwhile the district administration has also appealed to the tourists to stay away from other tributaries including the beas river have also given instructions to remove the slums.
2017-08-16,https://www.dainiktribuneonline.com/2017/08/बाढ़-की-चपेट-में-9-राज्य-100-की/,women cooking in the open in the floodravaged morigaon of assam  9 states are in the grip of floods due to heavy rains and water released from nepal;100 people are also reported to be killed in bihar and eastern up ndrf is bad on wednesday.4 additional teams airlift from bathinda punjab to patna bihar assam up west bengal himachal pradesh arunach 113 teams of ndrf have been deployed in disaster affected areas of the state of gujarat rajasthan and tripura rescuing.about 3000 people trapped in floods during the campaign and bringing 37000 people to safe places in bihar ndrf has deployed 27 teams while assam 18 and 11 teams have been deployed in uttar pradesh for relief and rescue operations.orders to appoint doctors and medical teams in flood posts.iye on the met office has expressed the possibility of having a week of rain the central government has instructed all possible assistance to the floodhit areas.
2010-08-26,https://www.dainiktribuneonline.com/2010/08/%e0%a4%aa%e0%a4%82%e0%a4%9c%e0%a4%be%e0%a4%ac-%e0%a4%b9%e0%a4%b0%e0%a4%bf%e0%a4%af%e0%a4%be%e0%a4%a3%e0%a4%be-%e0%a4%a6%e0%a4%bf%e0%a4%b2%e0%a5%8d%e0%a4%b2%e0%a5%80-%e0%a4%95%e0%a5%87-%e0%a4%95/,70 foot crack along ludhiana sutlej threatens 75 villages; seeks army help. four thousand acres of crop submerged in kapurthala villagers begin to erode along the yamuna river in karnal district 63 thousand ky from bhakra.
2017-05-27,https://www.amarujala.com/photo-gallery/chandigarh/flood-in-bathinda-due-to-canal-breaking?pageId=2,as many as 200 houses in sai nagar were flooded by two to three feet due to a 50foot crack in the rajwawa passing behind ganpati colony in bathinda city and several acres of farmers' bg cotton crop was destroyed.
2013-08-03,https://www.amarujala.com/punjab/flood-on-indo-pak-border,flood on the border bsf outpost disconnected from the country pathankot bureau.
2015-07-20,https://www.amarujala.com/punjab/patiala/sutlej-ufnai-began-migrating-from-four-villages-hindi-news,sutlej started to flee from four villages buried.
2015-08-18,https://www.amarujala.com/punjab/patiala/crime/punjab-farmer-sinked-in-water-hindi-news,farmer dies by drowning in flood water in ferozpur.
2013-08-19,https://www.ndtv.com/video/news/news/video-story-287536,flood havoc in punjab ndtvcom video many districts of punjab are in the grip of floods these days due to the water released from the dams the water level in the rivers has increased a lot.
2013-08-12,https://www.ndtv.com/video/news/news/video-story-286470,water pours into many villages on punjab sutlej river inundation ndtvcom video. water level of sutlej river in fazilka punjab is continuously increasing due to which water has started filling in the villages along the river and about 1200 acres of crop was destroyed is.
2015-07-23,https://www.ndtv.com/video/news/news/moga-village-flooded-376106,water released from bhakra dam enters water in many villages of moga.
2010-08-28,https://www.ndtv.com/video/news/news/video-story-160662,indopak borders washed away due to floods.
2008-08-18,https://www.ndtv.com/video/news/news/14-perish-as-flood-wreaks-havoc-in-punjab-36255,14 perish as flood wreaks havoc in punjab  ndtvcom video. punjab is reeling under one of its worst floods in 20 years. 14 people have died in the last three days as incessant rain and rising water levels in rivers and dams have hit nine districts in the state. jalandhar ferozepur moga bhatinda sangroor and ropar have been the worst affected where more than 200 villages have been evacuated so far.
